ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-05-01,36.36242237641595,29.89281555058266,44.70073122460059,36.36242237641595,36.36242237641595,1.224886388942422,1.224886388942422,1.224886388942422,1.224886388942422,1.224886388942422,1.224886388942422,0.0,0.0,0.0,37.58730876535837
2009-06-01,36.81651276040511,31.31951504634472,45.806838565204906,36.81651276040511,36.81651276040511,1.277476002291218,1.277476002291218,1.277476002291218,1.277476002291218,1.277476002291218,1.277476002291218,0.0,0.0,0.0,38.09398876269633
2009-07-01,37.255955067491385,30.99797279244459,46.23543535245794,37.255955067491385,37.255955067491385,1.397089880767273,1.397089880767273,1.397089880767273,1.397089880767273,1.397089880767273,1.397089880767273,0.0,0.0,0.0,38.65304494825866
2009-08-01,37.710045451480546,31.17505902279929,45.199090133179276,37.710045451480546,37.710045451480546,0.3588341457990549,0.3588341457990549,0.3588341457990549,0.3588341457990549,0.3588341457990549,0.3588341457990549,0.0,0.0,0.0,38.068879597279604
2009-09-01,38.16413582570042,30.24032993792646,45.04923815115065,38.16413582570042,38.16413582570042,-0.7044566646211867,-0.7044566646211867,-0.7044566646211867,-0.7044566646211867,-0.7044566646211867,-0.7044566646211867,0.0,0.0,0.0,37.45967916107924
2009-10-01,38.603578123332554,31.189971279316588,46.51733661401756,38.603578123332554,38.603578123332554,0.04947458713818476,0.04947458713818476,0.04947458713818476,0.04947458713818476,0.04947458713818476,0.04947458713818476,0.0,0.0,0.0,38.65305271047074
2009-11-01,39.05766849755242,31.50585297933343,46.501763851090594,39.05766849755242,39.05766849755242,0.14231743453235576,0.14231743453235576,0.14231743453235576,0.14231743453235576,0.14231743453235576,0.14231743453235576,0.0,0.0,0.0,39.19998593208478
2009-12-01,39.497110795184554,32.04319782379488,46.18681214641324,39.497110795184554,39.497110795184554,-0.409905426762632,-0.409905426762632,-0.409905426762632,-0.409905426762632,-0.409905426762632,-0.409905426762632,0.0,0.0,0.0,39.08720536842192
2010-01-01,39.95120116940443,32.79224107716276,47.37414856026945,39.95120116940443,39.95120116940443,0.3567096551695786,0.3567096551695786,0.3567096551695786,0.3567096551695786,0.3567096551695786,0.3567096551695786,0.0,0.0,0.0,40.30791082457401
2010-02-01,40.40529154341481,32.70638194566207,47.44239978862855,40.40529154341481,40.40529154341481,-0.6381984551055354,-0.6381984551055354,-0.6381984551055354,-0.6381984551055354,-0.6381984551055354,-0.6381984551055354,0.0,0.0,0.0,39.767093088309274
